pid,Acantharia,Akashiwo,Alexandrium_catenella,Amoeba,Amoeba_TAG_nano,Amphidinium,Asterionellopsis_glacialis,Asteromphalus,Bacillariophyceae,Bacteria_colony,Bacteriastrum,Bacteriastrum_TAG_interaction,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Chaetoceros,Chaetoceros_TAG_interaction,Chaetoceros_didymus,Chaetoceros_socialis,Chattonella,Chrysochromulina,Chrysochromulina_lanceolata,Ciliophora,Corethron_hystrix,Corymbellus,Coscinodiscus,Cryptophyta,Cylindrotheca,Cylindrotheca_morphotype1,Dactyliosolen_blavyanus,Dictyocha,Dinobryon,Dinophyceae,Dinophyceae_TAG_cyst,Dinophysis,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Fragilidinium,Gonyaulax,Guinardia_flaccida,Guinardia_striata,Gymnodinium,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Lingulodinium_polyedra,Lingulodinium_polyedra_TAG_cyst,Margalefidinium,Mesodinium,Nanoneis,Nauplii,Navicula,Ophiaster,Oxytoxum,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_gracile,Prorocentrum_micans,Prorocentrum_rostratum,Prorocentrum_scutellum,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Strobilidium_morphotype1,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_tintinnodes,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnidium_mucicola,Tintinnina,Tintinnopsis,Tontonia_appendiculariformis,Tripos,Tripos_balechii,Tripos_furca,Tripos_fusus,Tripos_lineatus,Vicicitus_globosus,Warnowia,bad,bead,bubble,coccolithophorid,colony,crescent,detritus,detritus_theca_fragment,detritus_transparent,fecal_pellet,fiber,flagellate,nanoplankton_mix,pennate,pennate_Pseudo-nitzschia,pennate_Thalassionema,pennate_morphotype1,pollen,pollen_TAG_nano,zooplankton
D20250227T195131_IFCB183_01444,6.6e-07,0.0,0.0,2.98e-05,0.0,1e-07,5.2e-06,1e-07,0.000357,4.697e-05,2.74e-06,6e-08,8.6e-06,0.0,1.097e-05,3.17e-05,2.4e-07,9e-06,3.46e-06,6e-08,3.6e-07,2.8e-06,3.093e-05,0.0,3.7e-06,6e-08,2.95e-05,7.9e-06,9.2e-06,1.6e-06,6.12e-05,3e-07,3.52e-05,1.46e-05,1.25e-06,0.0,0.0,1.055e-05,0.0,6e-08,2e-07,0.0,6e-08,2e-07,1e-06,6e-08,3e-07,2e-07,1e-07,3.4e-06,0.0,1.3e-06,2.26e-06,5.907e-05,0.0,6.6e-07,1.25e-06,0.0,1.6e-06,1.5e-06,1.4e-06,5.4e-07,9.7e-06,0.0,8.3e-07,2.9e-06,0.0,0.0,2.6e-06,5.203e-05,5.8e-06,2.7e-06,0.0,0.0,6e-08,7.9e-06,3e-07,1.97e-06,0.0,1e-07,2e-07,2e-06,0.001523,5.4e-07,3.8e-06,3e-07,6e-08,6.16e-05,0.0,0.0,0.0,0.0,1e-07,6e-08,2e-07,6.6e-07,5.4e-07,6e-06,2.3e-06,0.0,2e-07,1.55e-06,4.4e-06,0.0,4e-07,2.4e-07,6e-07,6e-07,0.0,0.0,1e-07,4.32e-05,0.001856,1.67e-06,8.6e-06,6.604e-05,1.43e-06,0.5967,0.003902,0.3267,1.246e-05,1.53e-05,0.00467,0.0631,0.0002863,5.36e-06,0.0,3.6e-07,0.0,2.4e-07,1.8e-06
D20250227T195131_IFCB183_01445,0.0,0.0,0.0,1e-07,0.0,6e-08,1.5e-06,0.0,1.19e-05,6e-08,4e-07,0.0,6e-08,0.0,3e-07,1.144e-05,0.0,1e-07,0.0,6e-08,2e-07,2e-07,1.156e-05,0.0,3e-07,0.0,6.57e-05,9.5e-07,5.4e-07,0.0,1.25e-06,6e-08,3.3e-06,7e-07,6e-08,0.0,0.0,6e-08,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26e-06,0.0,6e-08,0.0,2.074e-05,0.0,1e-07,0.0,0.0,6e-08,0.0,6e-08,0.0,6e-08,0.0,3e-07,1e-07,0.0,0.0,1.13e-06,6e-08,1e-07,0.0,0.0,0.0,0.0,5.07e-06,0.0,2e-07,0.0,0.0,0.0,5e-07,0.0007715,2.4e-07,2e-07,0.0,6e-08,3.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19e-05,3.76e-06,0.0,0.0,6e-08,0.0,0.0,1e-07,0.0,0.0,1e-07,0.0,0.0,0.0,7e-07,0.00517,1.82e-05,2e-07,7e-07,0.0,0.003113,7e-07,0.001491,0.0,1.7e-06,0.0371,0.952,9.3e-06,8.3e-07,0.0,2e-07,0.0,0.0,6e-08
D20250227T195131_IFCB183_01446,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-06,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5e-07,0.0,6e-08,0.0,0.0,0.0,0.9863,0.0,0.0,0.0,0.0,0.0,2.384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.0,1.3e-06,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15e-06,0.0,0.0,0.0,0.0,0.0,1.97e-06,0.0,0.0,0.0,0.0,0.0,6e-08,4.137e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-07,0.0,3e-07,0.0,0.0,0.01179,0.001793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_01447,0.0,0.0,0.0,6e-08,0.0,0.0,5e-07,0.0,8.7e-06,6e-08,5e-07,0.0,0.0,0.0,2e-07,9.36e-06,0.0,6e-08,0.0,0.0,6e-08,6e-08,3.46e-06,0.0,2e-07,0.0,1.85e-05,3.6e-07,3.6e-07,0.0,4e-07,6e-08,9.5e-07,9.5e-07,6e-08,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,5.4e-07,0.0,0.0,0.0,1.186e-05,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,2.4e-07,6e-08,0.0,0.0,6.6e-07,0.0,3e-07,0.0,0.0,0.0,0.0,5.4e-07,0.0,0.0,0.0,0.0,0.0,4e-07,0.0002143,6e-08,2e-07,0.0,0.0,7.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07e-05,6.1e-06,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,6e-08,0.0,0.0,0.0,1.3e-06,0.01979,3.74e-05,2.4e-07,4e-07,0.0,0.001316,2.4e-07,0.0002282,0.0,2.3e-06,0.006725,0.9717,2.8e-06,5e-07,0.0,6e-08,0.0,0.0,1e-07
D20250227T195131_IFCB183_01448,0.0,0.0,0.0,3.6e-07,0.0,5.4e-07,2.396e-05,0.0,0.0001114,0.0,0.0,0.0,1e-07,0.0,5.4e-07,6.14e-06,0.0,2e-07,6e-08,0.0,3.9e-06,2e-07,1.156e-05,0.0,3e-07,6e-08,0.04617,6e-08,3.2e-06,6e-08,6e-08,6e-08,2.986e-05,1.7e-06,8e-07,0.0,0.0,6e-08,0.0,0.0,9.83e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,1e-07,0.0,0.0,0.0,0.000875,0.0,6.6e-07,3.6e-07,0.0,0.0,0.0,2.4e-07,6e-08,6e-08,0.0,8.5e-06,6e-08,0.0,0.0,1.5e-06,2.4e-07,1.6e-06,1e-07,0.0,0.0,6e-08,3e-06,0.0,0.0,0.0,0.0,0.0,5.2e-06,0.0816,2.6e-06,3e-07,0.0,7e-07,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,0.001003,3.46e-05,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,1e-07,0.0,0.0,0.0,4.35e-06,0.01613,2.69e-05,8.46e-06,0.0,0.0,0.0002651,6e-08,1e-05,0.0,2.86e-06,0.02753,0.826,8e-07,3e-07,0.0,0.0,5.4e-07,0.0,6e-08
D20250227T195131_IFCB183_01449,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,1.15e-05,0.0,2e-07,0.0,0.0,0.0,2e-07,5.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,6e-08,0.0,7.8e-06,3e-07,3e-07,0.0,3.6e-07,0.0,7e-07,2.4e-07,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-07,0.0,0.0,0.0,2.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,0.0,0.0,0.0,9e-07,0.0,6e-08,0.0,0.0,0.0,2.4e-07,3.86e-05,0.0,0.0,0.0,0.0,2.44e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-05,1.4e-06,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.003376,8.05e-06,6e-08,5e-07,0.0,0.001241,6e-08,0.0001982,0.0,1.43e-06,0.00675,0.9883,5.9e-06,6e-07,0.0,1e-07,0.0,0.0,0.0
D20250227T195131_IFCB183_01450,0.0,0.0,0.0,8e-07,0.0,3e-07,6e-07,0.0,4.4e-05,6e-08,9e-07,0.0,6e-08,0.0,2.9e-06,9.6e-06,0.0,2.4e-07,6e-08,6e-08,2.4e-07,1e-07,1.884e-05,0.0,3.6e-07,0.0,0.0002118,6.6e-07,3.6e-07,6e-08,3.6e-07,6e-08,2.37e-05,3.7e-06,6e-08,0.0,0.0,2e-07,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,1.72e-05,0.0,6e-08,0.0,0.0001428,0.0,2e-07,6e-08,0.0,1e-07,0.0,6e-08,0.0,0.0,0.0,8.3e-07,2.4e-07,0.0,0.0,3e-07,6e-08,6e-07,6e-08,0.0,0.0,0.0,5.4e-07,0.0,0.0,0.0,0.0,0.0,1.6e-06,0.001388,3e-07,1e-07,0.0,3.6e-07,2.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000319,4.19e-05,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,2.4e-07,0.0,0.0,0.0,1.2e-06,0.000392,2.04e-05,9.7e-06,5.4e-07,0.0,0.002024,5e-07,0.0007176,0.0,1.1e-06,0.03265,0.962,3.1e-06,6e-07,0.0,1e-07,0.0,0.0,2e-07
D20250227T195131_IFCB183_01451,0.0,0.0,0.0,0.0,0.0,4e-07,6e-08,0.0,2.09e-05,0.0,6e-08,0.0,0.0,0.0,5e-07,6.9e-06,0.0,0.0,0.0,2e-07,2.4e-07,0.0,7.2e-06,0.0,6e-08,0.0,5.263e-05,2e-07,1e-07,0.0,6e-08,0.0,1.07e-05,6e-07,6e-08,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54e-06,0.0,0.0,0.0,8.17e-06,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-06,0.0,6e-08,0.0,0.0,0.0,5.4e-07,7.653e-05,6e-08,0.0,0.0,3e-07,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66e-05,2.6e-06,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,1e-07,0.0,0.0,0.0,1e-07,7.81e-05,2.55e-05,1e-07,6e-08,0.0,0.000137,0.0,3.815e-05,0.0,1.25e-06,0.01857,0.981,2.9e-06,2e-07,0.0,2.4e-07,0.0,0.0,0.0
D20250227T195131_IFCB183_01452,6e-08,0.0,0.0,2.8e-06,0.0,7.33e-06,1.51e-05,0.0,0.0001606,1.13e-06,9e-07,0.0,1.5e-06,6e-08,4.1e-06,8.32e-05,0.0,2.8e-06,1e-07,6e-07,4.256e-05,1.454e-05,0.000204,0.0,1.9e-06,0.0,0.001221,2.45e-05,8.3e-06,5e-07,2.587e-05,5e-07,0.000333,7.75e-06,1.9e-06,0.0,6e-08,6e-08,0.0,0.0,4.3e-06,0.0,0.0,0.0,7e-07,6e-08,6e-08,0.0,6e-07,4.154e-05,3e-07,1.6e-06,4e-07,0.0002518,6e-08,2.41e-05,3.6e-07,0.0,2e-07,0.0,9.5e-07,6e-08,4e-07,0.0,5e-06,1.5e-06,6e-08,2e-07,5.3e-06,5.67e-05,9.5e-07,1.55e-06,0.0,0.0,5e-07,0.0004084,2.4e-07,7.87e-06,0.0,1e-07,2e-07,4.1e-06,0.001862,3.6e-06,8e-07,9.5e-07,1.97e-06,1.7e-05,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,2.4e-07,4.345e-05,7.6e-06,0.0,0.0,1.85e-06,1e-07,6e-08,1.2e-06,3e-07,9.5e-07,7.2e-06,6e-08,0.0,2.4e-07,6.1e-06,0.0008497,9.25e-05,1.9e-06,3.1e-06,6.6e-07,0.0132,1.65e-05,0.02908,1e-07,3.13e-05,0.162,0.7896,0.0001587,6.5e-06,0.0,3.3e-06,0.0,6e-08,1.2e-06
D20250227T195131_IFCB183_01453,0.0,0.0,0.0,8e-07,0.0,1.41e-05,7.02e-05,0.0,5.776e-05,0.0,0.0,0.0,2.5e-06,0.0,1e-06,3e-06,0.0,1e-07,0.0,8.3e-07,8.03e-05,2.83e-05,0.0001378,0.0,2e-07,0.0,0.3938,2.5e-06,5.3e-06,6e-08,4.4e-06,6e-08,0.00254,9e-07,1.6e-06,0.0,0.0,0.0,1e-07,0.0,0.001978,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,2e-07,2.6e-06,1.8e-06,2e-07,0.0,0.0002787,1e-07,0.000368,3.6e-07,0.0,6e-08,0.0,3.767e-05,0.0,0.0,0.0,7.45e-06,9e-07,0.0,6e-08,8e-07,8.67e-05,6e-08,3.6e-07,1e-07,0.0,1.2e-06,0.001083,6e-08,1.544e-05,0.0,6e-08,0.0,0.0001615,0.00395,8e-06,3.6e-07,6e-08,2.7e-06,4e-07,0.0,0.0,0.0,0.0,0.0,6e-08,5e-07,3e-07,6.6e-07,2.76e-05,1.67e-06,0.0,0.0,2e-07,0.0,6e-08,3.6e-07,6e-08,7e-07,3.16e-06,0.0,0.0,0.0,1.55e-06,1.806e-05,1.9e-06,2.2e-06,0.0,5.4e-07,0.001785,6e-06,0.0003679,0.0,2.444e-05,0.4482,0.1449,5.71e-05,1.5e-06,6e-08,8e-07,0.0,0.0,6e-08
D20250227T195131_IFCB183_01454,0.0,0.0,0.0,0.0,0.0,1e-07,1.615e-05,0.0,4.9e-06,0.0,0.0,0.0,2e-07,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,1.09e-05,3.6e-07,1e-06,0.0,0.0,0.0,0.898,2.4e-07,1.3e-06,0.0,1e-07,0.0,6.753e-05,6e-08,6e-08,0.0,0.0,0.0,0.0,0.0,1.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,1.8e-06,0.0,4.95e-06,0.0,0.0,0.0,0.0,3e-07,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,1e-07,8.4e-06,0.0,0.0,0.0,0.0,0.0,1.99e-05,0.0,3.6e-07,0.0,0.0,0.0,1.13e-06,0.00012046,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,1.2e-06,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,1e-07,1.55e-06,1e-07,0.0,0.0,1e-07,6.616e-05,1e-07,5.04e-05,0.0,1.9e-06,0.07404,0.0275,3.76e-06,1e-07,0.0,6e-08,0.0,0.0,0.0
D20250227T195131_IFCB183_01455,1e-07,6e-08,1e-07,9e-07,0.0,8.3e-07,6e-07,2e-07,0.01942,8.3e-07,6.44e-06,0.0,2e-07,4.7e-06,0.0001177,7.51e-05,1.67e-06,2.74e-06,2e-07,2.4e-07,2.44e-06,3.6e-06,1.66e-05,1e-07,2.15e-06,8.3e-07,5.54e-06,0.01683,0.006577,5e-07,2.26e-06,5.5e-06,6.455e-05,4.6e-06,7.45e-06,1e-07,1.8e-06,2e-07,2.35e-05,6e-08,2.3e-06,0.0,0.0,2e-07,1e-07,0.0,6e-08,8.3e-07,1.91e-05,1.574e-05,1.1e-06,1.526e-05,5.07e-06,1.5e-06,6e-08,7.15e-06,1e-06,2.4e-07,0.00012,2e-07,1.55e-06,6.2e-06,8.3e-07,1e-07,4.05e-06,1e-06,1e-07,0.00010455,2e-07,5.4e-07,1.5e-06,3e-07,9e-07,8e-07,2.4e-07,2.3e-05,2e-07,4.53e-06,0.0,1e-07,0.002676,9.5e-07,8.9e-06,2e-07,6e-08,3.93e-06,2e-07,5.877e-05,0.0,6e-08,0.0,6e-08,8.3e-07,6e-08,7e-07,6e-08,1.97e-06,2.25e-05,2.4e-06,0.0,0.0,2.74e-06,1e-07,3e-07,1.85e-06,2e-07,2e-06,1.9e-06,2e-07,0.0,9e-07,1.19e-05,5.776e-05,5.4e-07,4e-07,1.75e-05,0.0,0.001413,1.6e-06,0.0004714,9e-07,2.813e-05,0.0003974,0.001218,0.585,0.3633,4.405e-05,0.001872,2.4e-07,6e-08,2.3e-06
D20250227T195131_IFCB183_01456,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,1.264e-05,0.0,6e-08,0.0,0.0,0.0,6e-08,9.83e-06,0.0,0.0,0.0,0.0,6e-08,0.0,1.85e-06,0.0,6e-08,0.0,1.186e-05,6e-08,1e-07,0.0,6e-08,0.0,2e-07,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,2.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,1e-07,0.0001318,6e-08,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001008,3.8e-06,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.00878,3.153e-05,6e-08,6e-08,0.0,0.0002136,0.0,1.717e-05,0.0,8e-07,0.004257,0.9863,1.25e-06,1e-07,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_01457,0.0,0.0,0.0,5e-07,0.0,4e-07,2.3e-06,0.0,0.0001214,4e-07,3.5e-06,0.0,1e-07,0.0,6.44e-06,7.725e-05,0.0,1.13e-06,3.6e-07,1e-07,7e-07,4e-07,2.146e-05,0.0,2.2e-06,1e-07,0.0001472,2.7e-06,2e-06,1e-07,1.43e-06,3e-07,9.66e-06,3.46e-06,3e-07,0.0,6e-08,3e-07,0.0,0.0,3e-07,0.0,0.0,0.0,6e-08,6e-08,0.0,6e-08,6e-07,1.17e-05,0.0,2e-07,1e-07,0.0001664,0.0,2.4e-07,2e-07,0.0,3.6e-07,0.0,2.4e-07,6e-08,2e-07,0.0,2.1e-06,5.4e-07,0.0,6e-08,1.8e-06,1e-07,6.3e-06,1e-07,0.0,0.0,6e-08,2.44e-06,0.0,1e-07,0.0,0.0,6e-08,1.55e-06,0.004215,1.97e-06,5e-07,6e-08,6.6e-07,7.594e-05,0.0,6e-08,0.0,0.0,0.0,0.0,6e-08,0.0,2.4e-07,0.0007,0.0001109,0.0,0.0,6e-08,6e-08,0.0,5.4e-07,6e-08,1e-07,5.4e-07,0.0,0.0,6e-08,7.1e-06,0.002647,6.24e-05,2.5e-06,4.6e-06,6e-08,0.004738,1.43e-06,0.001353,0.0,7.15e-06,0.0201,0.9653,3.225e-05,2.2e-06,0.0,6e-07,6e-08,0.0,3.6e-07
D20250227T195131_IFCB183_01458,0.0,6e-08,0.0,1.5e-06,0.0,6.6e-07,1.9e-05,0.0,5.05e-05,6e-08,4e-07,0.0,1.3e-06,0.0,3.8e-06,1.71e-05,0.0,1.55e-06,2e-07,6e-08,5.54e-06,9e-07,2.32e-05,0.0,1.67e-06,2e-07,0.00911,5.4e-07,5.96e-06,2.4e-07,3e-07,4e-07,7.063e-05,7.9e-06,3.6e-07,0.0,6e-08,1e-07,0.0,0.0,3.3e-06,0.0,0.0,0.0,0.0,1e-07,0.0,6e-08,8e-07,3.64e-06,0.0,0.0,6e-08,0.002321,0.0,7e-07,8e-07,0.0,1e-07,0.0,3e-07,2e-07,1e-07,0.0,1.12e-05,6e-07,0.0,0.0,4e-06,4e-07,1.12e-05,3e-07,0.0,0.0,1e-07,1.2e-06,0.0,0.0,0.0,0.0,0.0,6e-06,0.1289,4.9e-06,8e-07,6e-08,9.5e-07,0.0001249,0.0,6e-08,0.0,0.0,0.0,0.0,6e-08,0.0,2e-07,0.00139,9.74e-05,0.0,0.0,0.0,6e-08,0.0,2e-07,6e-08,6e-08,3.6e-07,0.0,0.0,0.0,1e-05,0.002005,4.88e-05,1.78e-05,6e-08,6e-08,0.0008755,5.4e-07,0.0001479,0.0,5.84e-06,0.03613,0.8184,8e-07,1.13e-06,6e-08,6e-08,5.4e-07,0.0,2e-07
D20250227T195131_IFCB183_01459,3.6e-07,4e-07,6.6e-07,7.58e-05,6e-08,8e-06,0.0001681,1e-07,0.04932,8.8e-06,1.436e-05,6e-08,0.00035,9.5e-07,0.000594,0.0005584,1e-06,0.00011235,5.8e-06,7e-07,0.00043,0.0002025,0.0002968,3e-07,1.23e-05,3.8e-06,0.0876,0.0002472,0.00593,1.115e-05,1.77e-05,0.00010294,0.002628,3.58e-05,4.2e-06,6e-08,1.8e-06,9.5e-07,3e-07,4e-07,0.0001098,0.0,0.0,2e-07,1.13e-06,1.25e-06,1e-07,1.4e-06,0.0001311,3.314e-05,2.15e-06,3.4e-06,1.67e-06,0.01514,1e-07,0.0001522,3.207e-05,3e-07,3.58e-05,2e-07,9.95e-06,1.186e-05,1.5e-06,6e-08,3.94e-05,4.81e-05,5e-07,8e-07,2.295e-05,0.0002395,4e-05,7.15e-06,2.4e-07,2.4e-07,1.1e-06,6.944e-05,2.4e-07,4.35e-06,6e-08,2.15e-06,1.717e-05,8.18e-05,0.06116,2.635e-05,2.06e-05,6.7e-06,5e-06,0.001923,0.0,8.3e-07,6e-08,0.0,1.6e-06,4e-07,1.5e-06,5.4e-07,1.544e-05,0.00338,0.0004382,0.0,0.0,2.3e-06,4.65e-06,5e-07,4.05e-06,2.1e-06,1.067e-05,3.53e-05,6.6e-07,6e-08,2e-07,0.0005417,0.0016365,6.79e-05,0.0001112,3.34e-06,1.77e-05,0.01006,0.000291,0.05624,1.1e-06,0.000649,0.0663,0.63,0.001246,0.0007863,2.09e-05,6.26e-06,1e-06,1e-07,1.264e-05
D20250227T195131_IFCB183_01460,0.0,0.0,0.0,6e-08,0.0,9.5e-07,5.126e-05,0.0,7.4e-06,0.0,0.0,0.0,1.4e-06,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,5.484e-05,6.56e-06,5.8e-06,0.0,0.0,0.0,0.814,3.34e-06,9.83e-06,0.0,8e-07,0.0,0.0003312,2.4e-07,1e-07,0.0,0.0,0.0,0.0,0.0,0.0001316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,3.6e-07,0.0,0.0,5.66e-06,0.0,2.784e-05,0.0,0.0,0.0,0.0,6.6e-07,0.0,0.0,0.0,3.6e-07,6e-08,0.0,0.0,2e-07,3.85e-05,0.0,0.0,0.0,0.0,6e-08,8.27e-05,0.0,8.3e-07,0.0,0.0,0.0,3.76e-06,0.0003486,6e-07,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,2e-06,6e-08,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,2e-07,0.0,0.0,0.0,2.4e-07,1.4e-06,2e-07,1e-07,0.0,2e-07,0.00011486,2.4e-07,7.445e-05,0.0,3.16e-06,0.1599,0.02486,5.54e-06,8e-07,0.0,6e-08,0.0,0.0,0.0
D20250227T195131_IFCB183_01461,0.0,0.0,0.0,2.4e-07,0.0,1.67e-06,1.97e-06,0.0,7.296e-05,0.0,2e-07,0.0,6e-08,0.0,2.1e-06,1.26e-05,0.0,5e-07,6e-08,2e-07,7e-07,5.4e-07,3.87e-05,0.0,9e-07,0.0,0.000768,6e-07,5.4e-07,6e-08,6e-07,0.0,6.46e-05,1.1e-06,2e-07,0.0,0.0,0.0,0.0,0.0,5.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,3.14e-05,0.0,6e-08,6e-08,0.000634,0.0,1.97e-06,0.0,0.0,6e-08,0.0,2e-07,0.0,6e-08,0.0,2.3e-06,2.4e-07,0.0,0.0,1e-07,5e-07,3.6e-07,1e-07,0.0,0.0,6e-08,7.45e-06,0.0,2e-07,0.0,0.0,0.0,3.64e-06,0.013626,2.56e-06,2e-07,0.0,6.5e-06,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0002565,2.31e-05,0.0,0.0,0.0,0.0,0.0,2.4e-07,6e-08,6e-08,6.6e-07,0.0,0.0,6e-08,1.43e-06,0.0001444,6.85e-06,4.8e-06,2.4e-07,0.0,0.001344,6e-07,0.000324,0.0,1.13e-06,0.0533,0.929,8.76e-06,5.4e-07,0.0,2.4e-07,0.0,0.0,6e-08
