#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 07 26 09 20  34  0.4  1.2  0.40  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 10 20  82  0.0  0.5  0.40  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 11 20  44  0.1  0.9  0.40  5.95 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 12 20 348  1.2  2.8  0.41  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 13 20  34  0.5  2.1  0.38  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 14 20 213  0.1  0.6  0.35  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 15 20 300  0.1  1.4  0.34  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 16 20 331  0.3  1.4  0.33  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 17 20   6  0.6  1.4  0.36  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 18 20 294  1.3  2.8  0.37  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 19 20 299  1.5  2.6  0.37  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 20 20 307  1.5  2.7  0.39  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 21 20 311  1.4  2.5  0.42  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 22 20 318  0.9  2.5  0.44  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 26 23 20 336  0.4  1.2  0.44  5.95 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 00 20 295  0.7  1.7  0.41  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 01 20 255  0.5  1.3  0.38  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 02 20 267  1.7  2.1  0.40  5.45 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 03 20 275  0.9  1.8  0.41  5.95 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 04 20 264  1.0  2.0  0.39  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 05 20 246  1.3  2.1  0.38  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 06 20 999  0.0  0.0  0.41  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 07 20 130  0.0  0.5  0.42  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 08 20  71  0.1  0.6  0.40  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 09 20 346  0.2  1.2  0.40  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 10 20  26  0.0  0.7  0.40  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 11 20 305  0.7  2.0  0.43  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 12 20 346  0.5  1.6  0.48  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 13 20 185  1.5  2.6  0.51  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 14 20 175  1.7  3.5  0.51  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 15 20 269  0.6  2.5  0.56  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 16 20 285  1.2  2.6  0.58  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 17 20 297  1.5  2.8  0.60  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 18 20 298  1.9  3.1  0.60  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 19 20 289  2.2  3.0  0.62  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 20 20 275  2.8  3.8  0.64  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 21 20 251  2.8  4.1  0.64  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 22 20 247  3.4  4.6  0.61  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 27 23 20 243  5.4  7.2  0.64  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 00 20 227  6.8  8.2  0.58  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 01 20 218  5.6  7.0  0.56  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 02 20 217  5.1  6.6  0.56  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 03 20 214  3.7  4.7  0.52  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 04 20 220  2.6  4.0  0.51  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 05 20 208  2.4  3.5  0.50  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 06 20 245  0.8  1.6  0.53  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 07 20 172  0.3  1.3  0.48  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 08 20 176  0.8  1.3  0.53  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 09 20 162  0.2  0.9  0.50  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 10 20 130  0.5  1.6  0.49  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 11 20 143  1.2  2.1  0.47  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 12 20 152  0.7  1.5  0.48  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 13 20 117  1.1  2.0  0.48  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 14 20 143  0.7  2.6  0.50  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 15 20 266  0.5  1.9  0.53  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 16 20 255  1.9  3.0  0.61  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 17 20 254  3.4  4.8  0.62  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 18 20 235  6.3  8.3  0.65  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 19 20 217  7.5 10.3  0.70  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 20 20 208  6.9 10.4  0.65  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 21 20 213  6.4  9.8  0.67  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 22 20 228  5.9  7.6  0.64  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 28 23 20 244  5.6  6.9  0.56  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 00 20 273  2.0  3.4  0.58  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 01 20 281  1.6  2.8  0.54  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 02 20 287  1.5  2.5  0.52  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 03 20 293  1.6  2.5  0.45  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 04 20 328  1.4  2.8  0.45  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 05 20  20  0.8  1.3  0.47  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 06 20   4  0.8  1.7  0.49  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 07 20  22  0.4  1.2  0.51  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 08 20 160  0.5  1.5  0.48  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 09 20 175  0.7  1.0  0.54  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 10 20 166  0.2  0.9  0.61  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 11 20  51  0.2  0.9  0.56  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 12 20 205  1.2  2.5  0.48  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 13 20  74  0.2  1.3  0.49  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 14 20 193  0.9  2.3  0.51  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 15 20 351  2.4  3.9  0.57  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 16 20 335  2.1  3.2  0.51  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 17 20 242  3.6  5.9  0.50  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 18 20 230  5.0  8.2  0.47  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 19 20 269  1.6  2.9  0.55  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 20 20 308  1.3  2.8  0.57  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 21 20 249  4.7  5.8  0.66  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 22 20 252  4.1  5.2  0.60  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 29 23 20 270  2.2  3.1  0.64  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 00 20 269  1.9  3.4  0.62  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 01 20 292  1.9  3.2  0.58  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 02 20 330  1.1  2.5  0.54  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 03 20 293  1.1  2.3  0.56  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 04 20 250  0.6  2.2  0.48  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 05 20 276  0.7  2.7  0.49  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 06 20 223  0.3  1.5  0.47  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 07 20 211  0.4  1.5  0.43  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 08 20 175  1.4  3.0  0.45  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 09 20 251  0.7  1.9  0.41  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 10 20 308  1.1  2.3  0.41  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 11 20   8  1.2  2.2  0.43  3.71 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 12 20 318  0.5  1.4  0.44  3.71 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 13 20 254  0.6  2.3  0.42  3.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 14 20 203  2.6  3.8  0.43  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 15 20 172  3.6  5.2  0.41  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 16 20 175  4.4  8.3  0.44  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 17 20 194  3.8  7.7  0.47  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 18 20 235  4.7  6.5  0.48  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 19 20 266  3.8  5.4  0.50  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 20 20 289  2.0  2.9  0.51  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 21 20 309  3.0  4.8  0.49  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 22 20 336  2.1  2.9  0.41  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 30 23 20 324  1.9  3.0  0.48  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 00 20 346  1.6  2.8  0.50  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 01 20 356  1.6  2.8  0.47  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 02 20 315  0.6  1.3  0.49  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 03 20 297  1.0  2.0  0.46  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 04 20 273  0.5  1.6  0.44  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 05 20 239  1.8  2.3  0.41 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 06 20 234  1.3  2.2  0.38  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 07 20 235  0.7  2.1  0.36  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 08 20  89  0.3  1.6  0.34  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 09 20 154  0.3  0.9  0.37  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 10 20  75  0.7  2.0  0.33  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 11 20 203  2.2  3.7  0.32  8.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 12 20 139  0.9  2.8  0.39  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 13 20 155  1.7  2.9  0.37  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 14 20 176  2.4  4.4  0.35  8.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 15 20 230  1.4  2.9  0.36  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 16 20 248  2.9  4.7  0.38 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 17 20 321  1.1  1.9  0.38  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 18 20 335  0.7  1.7  0.38  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 19 20 246  1.7  3.5  0.40  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 20 20 239  2.3  4.4  0.37  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 21 20 253  3.4  4.8  0.39  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 22 20 249  3.4  5.1  0.39  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 07 31 23 20 238  4.6  6.1  0.48  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 00 20 242  4.5  5.9  0.42  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 01 20 226  4.2  5.6  0.40  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 02 20 334  0.8  1.9  0.39 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 03 20  15  2.2  3.6  0.38  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 04 20 333  0.6  1.5  0.36 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 05 20 242  2.2  3.8  0.35 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 06 20 241  0.4  1.1  0.35 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 07 20 256  0.6  1.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 08 20 234  1.3  2.8  0.33  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 09 20 313  0.4  1.1  0.33  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 10 20 216  0.6  1.6  0.32  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 11 20 176  0.4  1.9  0.30  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 12 20 165  0.5  1.9  0.37  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 13 20  36  0.8  2.1  0.40  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 14 20 187  0.6  2.4  0.38  8.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 15 20 191  1.2  2.2  0.41  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 16 20 246  2.4  3.5  0.40  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 17 20 248  4.7  5.5  0.45  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 18 20 263  3.7  4.4  0.45  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 19 20 274  2.8  3.9  0.50  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 20 20 299  2.5  3.6  0.43  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 21 20 295  1.9  3.6  0.50  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 22 20 305  2.0  3.5  0.51  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 01 23 20 319  1.9  2.8  0.46  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 00 20 258  1.6  2.6  0.43  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 01 20 238  4.3  5.3  0.43  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 02 20 251  2.2  3.5  0.41  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 03 20 330  2.2  4.2  0.41  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 04 20 357  4.2  5.7  0.42  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 05 20 326  2.8  4.1  0.42 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 06 20 298  1.1  1.9  0.44  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 07 20 254  0.6  1.4  0.43  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 08 20 178  0.2  1.0  0.42  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 09 20 228  0.4  1.6  0.46  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 10 20 217  0.3  1.1  0.47  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 11 20 357  0.6  1.7  0.49  4.49 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 12 20 288  1.4  2.5  0.53  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 13 20  37  0.3  2.3  0.61  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 14 20 356  0.7  2.5  0.63  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 15 20  10  0.7  2.3  0.69  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 16 20 321  2.3  4.4  0.74  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 17 20 320  3.2  4.4  0.71  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 18 20 312  2.9  3.7  0.81  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 19 20 299  3.7  4.8  0.78  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 20 20 299  3.1  4.3  0.84  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 21 20 298  3.6  4.5  0.86  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 22 20 304  3.6  4.6  0.82  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 02 23 20 308  4.1  5.2  0.81  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 00 20 324  3.8  4.8  0.82  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 01 20 323  3.5  4.4  0.78  5.95 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 02 20 327  3.6  5.5  0.73  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 03 20 326  2.5  4.6  0.74  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 04 20 327  1.6  3.0  0.84  4.49 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 05 20 294  1.6  2.7  0.83  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 06 20 310  0.9  2.6  0.80  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 07 20 331  1.2  3.5  0.83  5.45 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 08 20 349  1.1  2.6  0.91  5.33 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 09 20  14  0.8  2.5  0.95  5.69 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 10 20  94  0.4  1.4  0.89  5.45 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 11 20 127  1.0  2.4  0.87  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 12 20 165  1.3  2.5  0.91  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 13 20 247  0.8  4.0  0.88  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 14 20 275  2.4  3.7  0.88  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 15 20 247  2.1  3.7  0.91  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 16 20 274  1.6  3.3  0.82  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 17 20 261  2.6  3.9  0.77  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 18 20 261  2.8  4.1  0.77  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 19 20 261  2.9  4.6  0.79  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 20 20 263  3.2  5.2  0.73  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 21 20 272  3.7  5.1  0.76  6.40 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 22 20 267  3.2  6.0  0.77  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 03 23 20 298  3.0  4.5  0.72  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 00 20 306  3.7  5.7  0.73  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 01 20 293  3.1  4.9  0.74  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 02 20 277  2.0  3.8  0.93  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 03 20 271  1.3  3.4  0.95  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 04 20 238  0.9  2.5  0.93  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 05 20 192  1.4  2.6  0.87  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 06 20 156  1.6  2.5  0.83  4.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 07 20 167  1.8  2.7  0.82  6.56 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 08 20 147  1.1  1.7  0.90  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 09 20 166  1.9  3.9  0.91  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 10 20 144  1.6  3.6  0.97  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 11 20 151  1.3  4.0  0.92  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 12 20 173  1.7  3.9  0.89  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 13 20 164  2.2  4.2  0.82  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 14 20 223  1.7  4.5  0.92  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 15 20 241  1.7  2.8  0.90  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 16 20 271  2.1  3.3  0.89  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 17 20 271  1.9  3.0  0.94  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 18 20 271  2.1  3.3  0.87  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 19 20 287  2.5  3.7  0.84  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 20 20 288  2.3  4.0  0.86  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 21 20 291  2.4  3.8  0.83  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 22 20 291  2.7  3.9  0.86  7.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 08 04 23 20 306  3.5  5.1  0.88  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
